instance_id,dialogue_id,turn_id,system_context,user_utterance,label,annotator_id,annotation_pass,notes
mw22_MUL0844.json_2,MUL0844.json,2,There are 5 architecture based attractions in Cambridge. All in the centre of town. Would you prefer a church or a school?,Any church will be fine. Can you give me the phone number of one?,,,initial,
mw22_PMUL4937.json_8,PMUL4937.json,8,"It is a great cinema in the south part of town. They are located at Cambridge Leisure Park, Clifton Way. Their postcode is cb17dy. Their phone number is 00872208000.",Thank you that was all I needed.,,,initial,
mw22_MUL2091.json_8,MUL2091.json,8,I have a train leaving cambridge at 9:59 and arriving at london liverpool street at 11:27. Would you like me to book that for you?,"Yes, I'd like five tickets, please.",,,initial,
mw22_MUL0146.json_4,MUL0146.json,4,"The Cambridge Belfry fits your requirements, would you like to book a reservation there?",Please book it for 5 people and 5 nights starting from wednesday.,,,initial,
mw22_PMUL3870.json_8,PMUL3870.json,8,The phone number is 01223353888.,Thanks. I could also use some help finding out about a train going into Cambridge.,,,initial,
mw22_PMUL1378.json_12,PMUL1378.json,12,"Yeah, I would suggest the old schools.",Which one would you suggest?,,,initial,
mw22_MUL0388.json_6,MUL0388.json,6,"Booking was successful, the total fee is 50.5 GBP payable at the station . Reference number is : 3R5W0FNB . Is there anything else I can help with today?",I would like to find a German restaurant in the center of town.,,,initial,
mw22_PMUL3162.json_4,PMUL3162.json,4,Saint Johns Chop House is a moderately-priced British restaurant on the west side. Would you like to book a table there?,"No, I don't need a reservation right now, just their phone number.",,,initial,
mw22_MUL0187.json_18,MUL0187.json,18,"All right, if you're sure you don't need a taxi as well, have a very good day, then.",I will. Thanks for your help.,,,initial,
mw22_MUL0837.json_12,MUL0837.json,12,"I certainly can when and where will you be leaving from, and where would you like to go?",I'd like a taxi from Junction Theatre to our restaurant. Please make sure it will arrive in time for our reservations.,,,initial,
mw22_PMUL0938.json_10,PMUL0938.json,10,"OK, what are your departure and arrival stations, and what time of day would you like to travel?",It should leave after 15:45 on thursday.,,,initial,
mw22_MUL1102.json_8,MUL1102.json,8,"There are no four star hotels in the area, could I look somewhere else or another star rating?",Are there any four star guesthouses in the South?,,,initial,
mw22_SNG01326.json_4,SNG01326.json,4,"Alright, I have many options for you depending on the day of the week or times you wish to travel. Do you have a preference?","leaves at 1900hrs, arrives on sunday and booked fir one person.get me the reference number too",,,initial,
mw22_PMUL2685.json_10,PMUL2685.json,10,The phone number is 08712240240.,"Great, thank you. Could you also help me with booking a taxi to go from the hotel to the cinema?",,,initial,
mw22_PMUL3757.json_10,PMUL3757.json,10,The phone number is 01223356354.,I need the address and postcode. I need a taxi to pick me up at the hotel by 19:00. I need the contact number and car type please.,,,initial,
mw22_WOZ20457.json_6,WOZ20457.json,6,"I have found five restaurants serving european food, four in the centre area and one in the south. Do you have a preference of area?","If they are all moderately priced, I do not care. Price is more important than location.",,,initial,
mw22_MUL0935.json_16,MUL0935.json,16,I've booked you at 15:15 on Sunday at Zizzi Cambridge. Anything else?,"Can I get the reference number, please?",,,initial,
mw22_SNG0565.json_6,SNG0565.json,6,Sounds great! Is there anything else I can assist you with?,"That will be all, thank you.",,,initial,
mw22_MUL2600.json_6,MUL2600.json,6,Their address is 2-3 castle street and the fee is 3.50 pounds. Is there anything else that I can help you with?,Yes - I'm looking for a 3-star place to stay. Something moderately priced.,,,initial,
mw22_PMUL3046.json_2,PMUL3046.json,2,Certainly! Where are you going? What time of day do you want to leave?,I am going to Cambridge and would like to leave after 11:45.,,,initial,
mw22_PMUL4108.json_8,PMUL4108.json,8,The address is 64 Cherry Hinton Road Cherry Hinton.,"Thanks, I'm all set now. Take care!",,,initial,
mw22_SNG0627.json_4,SNG0627.json,4,"You can choose between Mexican, Italian, Indian, and Chinese.","I would like Mexican, I would need a table for 6 at 16:00 on Monday",,,initial,
mw22_PMUL1277.json_4,PMUL1277.json,4,Okay. Where will you be leaving from please?,I want to leave from Cambridge.,,,initial,
mw22_PMUL3480.json_4,PMUL3480.json,4,"We have four options, but i recommend the gallery at twelve a high street, would you like more information?","Yes, can I get the postcode?",,,initial,
mw22_PMUL2527.json_2,PMUL2527.json,2,"Sure, do you want to be in a certain area?","I don't have a preference. I do need the area, address and postcode.",,,initial,
mw22_PMUL1610.json_16,PMUL1610.json,16,Booking was successful.Reference number is : 1HLAC0TN .,"Thanks, that is all I need.",,,initial,
mw22_MUL1099.json_8,MUL1099.json,8,I'm happy to help. Where in the city would you like your hotel to be located?,I'd like a room in the north please,,,initial,
mw22_SNG02276.json_2,SNG02276.json,2,There are 21 guesthouses and hotels in the area that are 4 stars and have free wifi. Do you have a preference for price range or location?,I would like one located in the east with a moderate price range.,,,initial,
mw22_MUL1643.json_14,MUL1643.json,14,What day and time would you like travel?,I would like to leave Wednesday after 20:00.,,,initial,
mw22_MUL0859.json_6,MUL0859.json,6,I found the place you are looking for! Club Salsa is located at 1 station road. Would you like help with anything else?,"Yes I also will need the entrance fee for Club Salsa, and what type of attraction is that?",,,initial,
mw22_SSNG0092.json_8,SSNG0092.json,8,Is there anything else i can assist you with?,Nope that's it! Thanks so much!,,,initial,
mw22_SSNG0269.json_12,SSNG0269.json,12,Booked at worth house. Reference number: DKEC3GVH .,That was great. Thank you goodbye!,,,initial,
mw22_SNG0799.json_10,SNG0799.json,10,"Their phone number is 01223327978, would you like help booking a room?",That's not needed. Thank you!,,,initial,
mw22_SSNG0215.json_8,SSNG0215.json,8,There are 7 guest houses in the same price range . Archway house and Arbury Guest House are on the same road. Would you like me to book one?,Yes please book it for me.,,,initial,
mw22_PMUL2653.json_12,PMUL2653.json,12,"Your booking was successful, your reference number is GOL43A42 . What else can I help you with today?","I also need a taxi between the two places that leaves the hotel by 17:15, please.",,,initial,
mw22_PMUL0822.json_10,PMUL0822.json,10,There are none in that area. Another type perhaps?,Bummer. I could try Chinese. Is there anything in the north?,,,initial,
mw22_PMUL1746.json_6,PMUL1746.json,6,"Acorn guest house , the phone number is 01223353888.","Thanks, I also need to train form broxbourne to cambridge on sunday.",,,initial,
mw22_PMUL2469.json_4,PMUL2469.json,4,"Sure, I can help you with that. Was there a particular area of town you were looking at?",I will take your recommendation for one. Could you provide me with the address and area of the one you choose?,,,initial,
mw22_PMUL0933.json_2,PMUL0933.json,2,"There are 404 trains running on Wednesday, what point of departure and point of arrival are you interested in?",I need to depart from ely and arrive by 16:30.,,,initial,
mw22_MUL1856.json_6,MUL1856.json,6,You're welcome! Have a great day!,"Oh wait! Before you go, can you give me some information on the cherry hinton village centre?",,,initial,
mw22_MUL2564.json_4,MUL2564.json,4,"Yes, there is 1 museum in that location. It is called Byard Art Museum. Would you like more information?",Sure. What is the entrance fee and phone number?,,,initial,
mw22_PMUL0052.json_18,PMUL0052.json,18,Okay. I've booked a taxi for you. It'll be a yellow lexus and the contact number is 07801886354,Thank you. That is all I need.,,,initial,
mw22_MUL1583.json_8,MUL1583.json,8,I can help you with that. What is your destination?,It is stansted airport.,,,initial,
mw22_PMUL4654.json_4,PMUL4654.json,4,"Alright, the booking was successful, your reference number is: LT8DPU71 . Is there anything else I can do for you today?",Thanks for your help. Have a good day!,,,initial,
mw22_PMUL1231.json_2,PMUL1231.json,2,Yes I can. Would you like the phone number or address?,"Yes, please. I need the area and phone number.",,,initial,
mw22_MUL1344.json_16,MUL1344.json,16,When would you like to leave?,An hour after I arrive at the restaurant sounds about right.,,,initial,
mw22_PMUL0585.json_10,PMUL0585.json,10,"Unfortunately, we no longer have any new zealand restaurants in the city. Can I search for something else for you?","I's sorry, but could you give me the actual train travel time between the two cities? I'm not good at math.",,,initial,
mw22_PMUL0226.json_6,PMUL0226.json,6,I have made that reservation and your reference number is 0X0N3WV0 .,Thanks so much. Can you help me find a place to stay in that area as well?,,,initial,
mw22_SNG01480.json_4,SNG01480.json,4,"Ok, I have a white honda for you with the contact number 07758153394. Anything else?",That is all I needed thank you.,,,initial,
mw22_PMUL4217.json_12,PMUL4217.json,12,Ok. There are 14 in cambridge. Let's narrow that down a bit. Would you prefer a hotel or guesthouse?,Definitely a hotel.,,,initial,
mw22_SSNG0293.json_4,SSNG0293.json,4,I have the Archway House that is 4 stars. And is located in the north. Would you like me to try to book that?,"I'm sorry, I misspoke a moment ago. I need a hotel in the cheap range if you can find one.",,,initial,
mw22_SNG0171.json_6,SNG0171.json,6,My apologies. I overlooked your request for the postcode. Their postcode for the hospital is CB20QQ. Can I provide anything else for you today?,"Nope, that's all. Thank you!",,,initial,
mw22_PMUL2662.json_4,PMUL2662.json,4,"We have nine moderately priced, 4 star guesthouses with free parking. Does location matter?","No, but are there any that are less expensive?",,,initial,
mw22_MUL2139.json_12,MUL2139.json,12,"Booking was successful, the total fee is 75.09 GBP payable at the station . Reference number is : QRZK7Y5S .",Wow. You didn't even get the timeframe I am looking for. I can't leave until after 14:30.,,,initial,
mw22_MUL0052.json_14,MUL0052.json,14,Certainly! The address for the Charlie Chan is Regent Street City Centre. Would you like me to book a reservation?,"No, thank you. That's all I needed today.",,,initial,
mw22_MUL1021.json_6,MUL1021.json,6,Would the Ashley Hotel be okay? They are a moderately priced hotel that is located in the north.,"Actually, can you find me one that offers free wifi and parking that has a 2-star rating? I prefer the north area still.",,,initial,
mw22_SNG0745.json_2,SNG0745.json,2,"I have about 5 different ones to offer you. I have european food, french, chinese and asian oriental. Do you prefer a certain cuisine?",Can you give me some additional information on the Asian Oriental one?,,,initial,
mw22_PMUL0461.json_10,PMUL0461.json,10,The only North American place in town is the Gourmet Burger Kitchen. Their food is wonderful. Would you like to book a table?,What part of town is it in?,,,initial,
mw22_PMUL4611.json_16,PMUL4611.json,16,It is free admission.,"Okay, that's all I need, thank you so much!",,,initial,
mw22_MUL0044.json_18,MUL0044.json,18,"Yes, there are 4 different Indian restaurants in that area.","Ok, of those 4 is there one that is moderate priced?",,,initial,
mw22_SNG0038.json_2,SNG0038.json,2,What time would you like to depart?,I would like the taxi to be here by 02:00.,,,initial,
